season,week,game_id,away_team,home_team,away_off_rank,away_def_rank,home_off_rank,home_def_rank,away_score,home_score
2020,8,2020_08_IND_DET,IND,DET,19,3,20,14,41,21
2020,8,2020_08_LAC_DEN,LAC,DEN,23,12,27,11,30,31
2020,8,2020_08_LA_MIA,LA,MIA,12,5,18,2,17,28
2020,8,2020_08_LV_CLE,LV,CLE,14,22,4,27,16,6
2020,8,2020_08_MIN_GB,MIN,GB,21,19,5,13,28,22
2020,8,2020_08_NE_BUF,NE,BUF,28,9,13,18,21,24
2020,8,2020_08_NO_CHI,NO,CHI,10,17,24,7,26,23
2020,8,2020_08_NYJ_KC,NYJ,KC,29,23,2,9,9,35
2020,8,2020_08_PIT_BAL,PIT,BAL,8,4,11,1,28,24
2020,8,2020_08_SF_SEA,SF,SEA,9,6,3,16,27,37
2020,8,2020_08_TB_NYG,TB,NYG,1,8,26,17,25,23
2020,8,2020_08_TEN_CIN,TEN,CIN,6,11,16,20,20,31
2020,9,2020_09_BAL_IND,BAL,IND,9,2,10,3,24,10
2020,9,2020_09_CAR_KC,CAR,KC,18,15,1,6,31,33
2020,9,2020_09_CHI_TEN,CHI,TEN,21,8,7,12,17,24
2020,9,2020_09_DEN_ATL,DEN,ATL,23,11,6,24,27,34
2020,9,2020_09_DET_MIN,DET,MIN,19,20,17,21,20,34
2020,9,2020_09_GB_SF,GB,SF,4,14,7,10,34,17
2020,9,2020_09_HOU_JAX,HOU,JAX,20,22,22,23,27,25
2020,9,2020_09_LV_LAC,LV,LAC,14,18,18,13,31,26
2020,9,2020_09_MIA_ARI,MIA,ARI,13,1,9,5,34,31
2020,9,2020_09_NE_NYJ,NE,NYJ,25,9,27,26,30,27
2020,9,2020_09_NO_TB,NO,TB,8,16,2,7,38,3
2020,9,2020_09_NYG_WAS,NYG,WAS,24,17,26,7,23,20
2020,9,2020_09_PIT_DAL,PIT,DAL,5,4,16,27,24,19
2020,9,2020_09_SEA_BUF,SEA,BUF,3,17,10,17,34,44
2020,10,2020_10_BAL_NE,BAL,NE,11,1,29,9,17,23
2020,10,2020_10_BUF_ARI,BUF,ARI,7,22,9,5,30,32
2020,10,2020_10_CIN_PIT,CIN,PIT,22,16,8,4,10,36
2020,10,2020_10_DEN_LV,DEN,LV,27,18,14,21,12,37
2020,10,2020_10_HOU_CLE,HOU,CLE,23,26,18,24,7,10
2020,10,2020_10_IND_TEN,IND,TEN,17,3,10,11,34,17
2020,10,2020_10_JAX_GB,JAX,GB,25,28,3,13,20,24
2020,10,2020_10_LAC_MIA,LAC,MIA,19,17,13,4,21,29
2020,10,2020_10_MIN_CHI,MIN,CHI,15,23,26,8,19,13
2020,10,2020_10_PHI_NYG,PHI,NYG,24,14,28,19,17,27
2020,10,2020_10_SEA_LA,SEA,LA,2,27,23,2,16,23
2020,10,2020_10_SF_NO,SF,NO,12,15,5,10,13,27
2020,10,2020_10_TB_CAR,TB,CAR,4,12,16,20,46,23
2020,10,2020_10_WAS_DET,WAS,DET,30,7,21,25,27,30
2020,11,2020_11_ARI_SEA,ARI,SEA,7,8,2,27,21,28
2020,11,2020_11_ATL_NO,ATL,NO,12,23,6,10,9,24
2020,11,2020_11_CIN_WAS,CIN,WAS,20,22,28,11,9,20
2020,11,2020_11_DAL_MIN,DAL,MIN,20,32,15,21,31,28
2020,11,2020_11_DET_CAR,DET,CAR,17,28,16,31,0,20
2020,11,2020_11_GB_IND,GB,IND,4,12,13,4,31,34
2020,11,2020_11_KC_LV,KC,LV,3,6,8,18,35,31
2020,11,2020_11_LA_TB,LA,TB,19,2,1,13,27,24
2020,11,2020_11_MIA_DEN,MIA,DEN,9,5,27,25,13,20
2020,11,2020_11_NE_HOU,NE,HOU,26,9,22,24,20,27
2020,11,2020_11_NYJ_LAC,NYJ,LAC,29,29,18,20,28,34
2020,11,2020_11_PHI_CLE,PHI,CLE,21,14,19,19,17,22
2020,11,2020_11_PIT_JAX,PIT,JAX,6,3,23,30,27,3
2020,11,2020_11_TEN_BAL,TEN,BAL,10,16,11,1,30,24
2020,12,2020_12_ARI_NE,ARI,NE,7,12,23,12,17,20
2020,12,2020_12_BAL_PIT,BAL,PIT,12,3,5,1,14,19
2020,12,2020_12_CAR_MIN,CAR,MIN,15,21,13,25,27,28
2020,12,2020_12_CHI_GB,CHI,GB,28,6,4,15,25,41
2020,12,2020_12_CLE_JAX,CLE,JAX,18,17,25,27,27,25
2020,12,2020_12_HOU_DET,HOU,DET,20,21,20,26,41,25
2020,12,2020_12_KC_TB,KC,TB,1,7,2,13,27,24
2020,12,2020_12_LAC_BUF,LAC,BUF,14,22,11,18,17,27
2020,12,2020_12_LV_ATL,LV,ATL,8,24,16,23,6,43
2020,12,2020_12_MIA_NYJ,MIA,NYJ,13,4,29,28,20,3
2020,12,2020_12_NO_DEN,NO,DEN,6,8,24,19,31,3
2020,12,2020_12_NYG_CIN,NYG,CIN,27,11,22,20,19,17
2020,12,2020_12_SEA_PHI,SEA,PHI,3,26,21,14,23,17
2020,12,2020_12_SF_LA,SF,LA,18,10,17,2,23,20
2020,12,2020_12_TEN_IND,TEN,IND,9,16,10,5,45,26
2020,12,2020_12_WAS_DAL,WAS,DAL,26,9,19,29,41,16
2020,13,2020_13_BUF_SF,BUF,SF,10,16,20,10,34,24
2020,13,2020_13_CIN_MIA,CIN,MIA,25,20,13,2,7,19
2020,13,2020_13_CLE_TEN,CLE,TEN,18,19,6,18,41,35
2020,13,2020_13_DAL_BAL,DAL,BAL,22,30,14,3,17,34
2020,13,2020_13_DEN_KC,DEN,KC,30,22,2,6,16,22
2020,13,2020_13_DET_CHI,DET,CHI,21,29,28,8,34,30
2020,13,2020_13_IND_HOU,IND,HOU,9,9,17,21,26,20
2020,13,2020_13_JAX_MIN,JAX,MIN,27,28,12,25,24,27
2020,13,2020_13_LA_ARI,LA,ARI,19,4,8,12,38,28
2020,13,2020_13_LV_NYJ,LV,NYJ,12,26,31,27,31,28
2020,13,2020_13_NE_LAC,NE,LAC,26,11,16,23,45,0
2020,13,2020_13_NO_ATL,NO,ATL,5,5,11,15,21,16
2020,13,2020_13_NYG_SEA,NYG,SEA,29,9,4,24,17,12
2020,13,2020_13_PHI_GB,PHI,GB,24,13,1,17,16,30
2020,13,2020_13_WAS_PIT,WAS,PIT,23,7,7,1,23,17
2020,14,2020_14_ARI_NYG,ARI,NYG,9,14,30,9,26,7
2020,14,2020_14_ATL_LAC,ATL,LAC,14,17,22,26,17,20
2020,14,2020_14_BAL_CLE,BAL,CLE,13,3,15,22,47,42
2020,14,2020_14_DAL_CIN,DAL,CIN,24,31,29,20,30,7
2020,14,2020_14_DEN_CAR,DEN,CAR,31,21,21,16,32,27
2020,14,2020_14_GB_DET,GB,DET,1,15,19,30,31,24
2020,14,2020_14_HOU_CHI,HOU,CHI,18,23,28,12,7,36
2020,14,2020_14_IND_LV,IND,LV,10,10,11,27,44,27
2020,14,2020_14_KC_MIA,KC,MIA,2,6,16,2,33,27
2020,14,2020_14_MIN_TB,MIN,TB,12,25,6,11,14,26
2020,14,2020_14_NE_LA,NE,LA,23,7,17,5,3,24
2020,14,2020_14_NO_PHI,NO,PHI,5,4,26,19,21,24
2020,14,2020_14_NYJ_SEA,NYJ,SEA,32,29,4,22,3,40
2020,14,2020_14_PIT_BUF,PIT,BUF,7,1,8,18,15,26
2020,14,2020_14_TEN_JAX,TEN,JAX,3,24,27,28,31,10
2020,14,2020_14_WAS_SF,WAS,SF,25,8,20,13,23,15
2020,15,2020_15_BUF_DEN,BUF,DEN,9,14,28,22,48,19
2020,15,2020_15_CAR_GB,CAR,GB,19,19,1,16,16,24
2020,15,2020_15_CHI_MIN,CHI,MIN,25,9,14,23,33,27
2020,15,2020_15_CLE_NYG,CLE,NYG,13,26,30,9,20,6
2020,15,2020_15_DET_TEN,DET,TEN,18,28,4,20,25,46
2020,15,2020_15_HOU_IND,HOU,IND,23,24,5,11,20,27
2020,15,2020_15_JAX_BAL,JAX,BAL,27,27,8,5,14,40
2020,15,2020_15_KC_NO,KC,NO,2,8,7,4,32,29
2020,15,2020_15_LAC_LV,LAC,LV,22,25,11,29,30,27
2020,15,2020_15_NE_MIA,NE,MIA,26,7,15,2,12,22
2020,15,2020_15_NYJ_LA,NYJ,LA,31,30,17,3,23,20
2020,15,2020_15_PHI_ARI,PHI,ARI,26,18,10,12,26,33
2020,15,2020_15_PIT_CIN,PIT,CIN,12,1,29,21,17,27
2020,15,2020_15_SEA_WAS,SEA,WAS,3,17,24,6,20,15
2020,15,2020_15_SF_DAL,SF,DAL,20,13,21,31,33,41
2020,15,2020_15_TB_ATL,TB,ATL,6,10,16,15,31,27
2020,16,2020_16_ATL_KC,ATL,KC,15,17,2,8,14,17
2020,16,2020_16_BUF_NE,BUF,NE,5,15,26,7,38,9
2020,16,2020_16_CAR_WAS,CAR,WAS,22,19,25,5,20,13
2020,16,2020_16_CHI_JAX,CHI,JAX,23,10,28,28,41,17
2020,16,2020_16_CIN_HOU,CIN,HOU,29,18,23,22,37,31
2020,16,2020_16_CLE_NYJ,CLE,NYJ,12,21,31,26,16,23
2020,16,2020_16_DEN_LAC,DEN,LAC,27,25,21,24,16,19
2020,16,2020_16_IND_PIT,IND,PIT,8,11,13,2,24,28
2020,16,2020_16_LA_SEA,LA,SEA,17,3,4,14,9,20
2020,16,2020_16_MIA_LV,MIA,LV,16,1,11,27,26,25
2020,16,2020_16_MIN_NO,MIN,NO,14,23,9,6,33,52
2020,16,2020_16_NYG_BAL,NYG,BAL,30,9,6,4,13,27
2020,16,2020_16_PHI_DAL,PHI,DAL,24,20,18,29,17,37
2020,16,2020_16_SF_ARI,SF,ARI,20,16,10,13,20,12
2020,16,2020_16_TB_DET,TB,DET,7,12,19,30,47,7
2020,16,2020_16_TEN_GB,TEN,GB,1,20,3,14,14,40
2020,17,2020_17_ARI_LA,ARI,LA,10,13,19,3,7,18
2020,17,2020_17_ATL_TB,ATL,TB,17,17,5,7,27,44
2020,17,2020_17_BAL_CIN,BAL,CIN,8,4,26,18,38,3
2020,17,2020_17_DAL_NYG,DAL,NYG,16,28,29,10,19,23
2020,17,2020_17_GB_CHI,GB,CHI,1,14,18,9,35,16
2020,17,2020_17_JAX_IND,JAX,IND,28,29,9,12,14,28
2020,17,2020_17_LAC_KC,LAC,KC,21,22,2,6,38,21
2020,17,2020_17_LV_DEN,LV,DEN,11,27,28,23,32,31
2020,17,2020_17_MIA_BUF,MIA,BUF,15,1,6,13,26,56
2020,17,2020_17_MIN_DET,MIN,DET,13,26,23,30,37,35
2020,17,2020_17_NO_CAR,NO,CAR,4,8,22,16,33,7
2020,17,2020_17_NYJ_NE,NYJ,NE,30,25,27,11,14,28
2020,17,2020_17_PIT_CLE,PIT,CLE,12,2,14,19,22,24
2020,17,2020_17_SEA_SF,SEA,SF,7,12,20,15,26,23
2020,17,2020_17_TEN_HOU,TEN,HOU,3,21,21,24,41,38
2020,17,2020_17_WAS_PHI,WAS,PHI,25,5,24,20,20,14
2021,1,2021_01_ARI_TEN,ARI,TEN,1,1,1,1,38,13
2021,1,2021_01_BAL_LV,BAL,LV,1,1,1,1,27,33
2021,1,2021_01_CHI_LA,CHI,LA,1,1,1,1,14,34
2021,1,2021_01_CLE_KC,CLE,KC,1,1,1,1,29,33
2021,1,2021_01_DAL_TB,DAL,TB,1,1,1,1,29,31
2021,1,2021_01_DEN_NYG,DEN,NYG,1,1,1,1,27,13
2021,1,2021_01_GB_NO,GB,NO,1,1,1,1,3,38
2021,1,2021_01_JAX_HOU,JAX,HOU,1,1,1,1,21,37
2021,1,2021_01_LAC_WAS,LAC,WAS,1,1,1,1,20,16
2021,1,2021_01_MIA_NE,MIA,NE,1,1,1,1,17,16
2021,1,2021_01_MIN_CIN,MIN,CIN,1,1,1,1,24,27
2021,1,2021_01_NYJ_CAR,NYJ,CAR,1,1,1,1,14,19
2021,1,2021_01_PHI_ATL,PHI,ATL,1,1,1,1,32,6
2021,1,2021_01_PIT_BUF,PIT,BUF,1,1,1,1,23,16
2021,1,2021_01_SEA_IND,SEA,IND,1,1,1,1,28,16
2021,1,2021_01_SF_DET,SF,DET,1,1,1,1,41,33
2021,2,2021_02_ATL_TB,ATL,TB,20,16,7,14,25,48
2021,2,2021_02_BUF_MIA,BUF,MIA,17,10,16,5,35,0
2021,2,2021_02_CIN_CHI,CIN,CHI,10,11,18,18,17,20
2021,2,2021_02_DAL_LAC,DAL,LAC,8,15,14,5,20,17
2021,2,2021_02_DEN_JAX,DEN,JAX,10,3,13,19,23,13
2021,2,2021_02_DET_GB,DET,GB,5,21,21,20,17,35
2021,2,2021_02_HOU_CLE,HOU,CLE,3,9,8,17,21,31
2021,2,2021_02_KC_BAL,KC,BAL,5,14,10,17,35,36
2021,2,2021_02_LA_IND,LA,IND,4,4,17,13,27,24
2021,2,2021_02_LV_PIT,LV,PIT,5,12,12,5,26,17
2021,2,2021_02_MIN_ARI,MIN,ARI,11,12,2,3,33,34
2021,2,2021_02_NE_NYJ,NE,NYJ,17,6,18,7,25,6
2021,2,2021_02_NO_CAR,NO,CAR,2,1,15,4,7,26
2021,2,2021_02_NYG_WAS,NYG,WAS,19,12,17,8,29,30
2021,2,2021_02_SF_PHI,SF,PHI,1,17,6,2,17,11
2021,2,2021_02_TEN_SEA,TEN,SEA,19,20,9,5,33,30
2021,3,2021_03_ARI_JAX,ARI,JAX,2,9,22,17,31,19
2021,3,2021_03_ATL_NYG,ATL,NYG,23,22,17,16,17,14
2021,3,2021_03_BAL_DET,BAL,DET,4,20,11,21,19,17
2021,3,2021_03_CAR_HOU,CAR,HOU,14,1,8,13,24,9
2021,3,2021_03_CHI_CLE,CHI,CLE,22,12,6,14,6,26
2021,3,2021_03_CIN_PIT,CIN,PIT,15,8,19,7,24,10
2021,3,2021_03_GB_SF,GB,SF,20,15,8,8,30,28
2021,3,2021_03_IND_TEN,IND,TEN,19,15,13,20,16,25
2021,3,2021_03_LAC_KC,LAC,KC,21,5,3,19,30,24
2021,3,2021_03_MIA_LV,MIA,LV,25,12,7,8,28,31
2021,3,2021_03_NO_NE,NO,NE,14,4,18,2,28,13
2021,3,2021_03_NYJ_DEN,NYJ,DEN,24,8,11,3,0,26
2021,3,2021_03_PHI_DAL,PHI,DAL,16,2,12,10,21,41
2021,3,2021_03_SEA_MIN,SEA,MIN,8,11,9,18,17,30
2021,3,2021_03_TB_LA,TB,LA,1,14,5,6,24,34
2021,3,2021_03_WAS_BUF,WAS,BUF,13,11,10,2,21,43
2021,4,2021_04_ARI_LA,ARI,LA,1,10,2,8,37,20
2021,4,2021_04_BAL_DEN,BAL,DEN,8,24,9,1,23,7
2021,4,2021_04_CAR_DAL,CAR,DAL,13,2,5,12,28,36
2021,4,2021_04_CLE_MIN,CLE,MIN,7,7,6,18,14,7
2021,4,2021_04_DET_CHI,DET,CHI,15,29,23,17,14,24
2021,4,2021_04_HOU_BUF,HOU,BUF,15,16,3,4,0,40
2021,4,2021_04_IND_MIA,IND,MIA,17,20,22,21,27,17
2021,4,2021_04_JAX_CIN,JAX,CIN,19,26,14,6,21,24
2021,4,2021_04_KC_PHI,KC,PHI,4,29,16,9,42,30
2021,4,2021_04_LV_LAC,LV,LAC,5,14,15,7,14,28
2021,4,2021_04_NYG_NO,NYG,NO,17,15,11,3,27,21
2021,4,2021_04_PIT_GB,PIT,GB,20,11,14,22,17,27
2021,4,2021_04_SEA_SF,SEA,SF,10,19,7,15,28,21
2021,4,2021_04_TB_NE,TB,NE,1,25,18,5,19,17
2021,4,2021_04_TEN_NYJ,TEN,NYJ,12,23,24,13,24,27
2021,4,2021_04_WAS_ATL,WAS,ATL,15,27,21,28,34,30
2021,5,2021_05_BUF_KC,BUF,KC,2,1,2,27,38,20
2021,5,2021_05_CHI_LV,CHI,LV,22,10,8,17,20,9
2021,5,2021_05_CLE_LAC,CLE,LAC,11,4,13,7,42,47
2021,5,2021_05_DEN_PIT,DEN,PIT,16,2,21,12,19,27
2021,5,2021_05_DET_MIN,DET,MIN,17,25,14,11,17,19
2021,5,2021_05_GB_CIN,GB,CIN,13,17,15,8,25,22
2021,5,2021_05_IND_BAL,IND,BAL,16,15,7,11,25,31
2021,5,2021_05_LA_SEA,LA,SEA,5,16,9,17,26,17
2021,5,2021_05_MIA_TB,MIA,TB,23,21,4,19,17,45
2021,5,2021_05_NE_HOU,NE,HOU,20,6,21,24,25,22
2021,5,2021_05_NO_WAS,NO,WAS,14,5,10,26,33,22
2021,5,2021_05_NYG_DAL,NYG,DAL,16,14,3,15,20,44
2021,5,2021_05_NYJ_ATL,NYJ,ATL,24,13,18,28,20,27
2021,5,2021_05_PHI_CAR,PHI,CAR,14,20,12,3,21,18
2021,5,2021_05_SF_ARI,SF,ARI,6,18,1,9,10,17
2021,5,2021_05_TEN_JAX,TEN,JAX,13,22,19,23,37,19
2021,6,2021_06_ARI_CLE,ARI,CLE,4,6,6,10,37,14
2021,6,2021_06_BUF_TEN,BUF,TEN,1,1,9,20,31,34
2021,6,2021_06_CIN_DET,CIN,DET,15,7,21,21,34,11
2021,6,2021_06_DAL_NE,DAL,NE,2,12,22,5,35,29
2021,6,2021_06_GB_CHI,GB,CHI,12,16,26,7,24,14
2021,6,2021_06_HOU_IND,HOU,IND,25,23,17,19,3,31
2021,6,2021_06_KC_WAS,KC,WAS,5,28,11,27,31,13
2021,6,2021_06_LAC_BAL,LAC,BAL,6,11,8,12,6,34
2021,6,2021_06_LA_NYG,LA,NYG,7,11,19,22,38,11
2021,6,2021_06_LV_DEN,LV,DEN,16,14,20,2,34,24
2021,6,2021_06_MIA_JAX,MIA,JAX,27,26,24,25,20,23
2021,6,2021_06_MIN_CAR,MIN,CAR,16,8,14,3,34,28
2021,6,2021_06_SEA_PIT,SEA,PIT,12,18,23,9,20,23
2021,6,2021_06_TB_PHI,TB,PHI,3,16,14,17,28,22
2021,7,2021_07_ATL_MIA,ATL,MIA,25,17,26,25,30,28
2021,7,2021_07_CAR_NYG,CAR,NYG,13,7,23,25,3,25
2021,7,2021_07_CHI_TB,CHI,TB,27,9,3,15,3,38
2021,7,2021_07_CIN_BAL,CIN,BAL,10,5,7,8,41,17
2021,7,2021_07_DEN_CLE,DEN,CLE,19,4,9,20,14,17
2021,7,2021_07_DET_LA,DET,LA,24,23,6,10,19,28
2021,7,2021_07_HOU_ARI,HOU,ARI,28,23,4,3,5,31
2021,7,2021_07_IND_SF,IND,SF,15,11,21,6,30,18
2021,7,2021_07_KC_TEN,KC,TEN,5,24,8,22,3,27
2021,7,2021_07_NO_SEA,NO,SEA,18,1,14,18,13,10
2021,7,2021_07_NYJ_NE,NYJ,NE,29,7,20,10,13,54
2021,7,2021_07_PHI_LV,PHI,LV,16,21,11,15,22,33
2021,7,2021_07_WAS_GB,WAS,GB,17,26,12,13,10,24
2021,8,2021_08_CAR_ATL,CAR,ATL,19,9,22,19,19,13
2021,8,2021_08_CIN_NYJ,CIN,NYJ,7,5,29,18,31,34
2021,8,2021_08_DAL_MIN,DAL,MIN,4,9,18,7,20,16
2021,8,2021_08_GB_ARI,GB,ARI,14,9,2,3,24,21
2021,8,2021_08_JAX_SEA,JAX,SEA,26,17,16,13,7,31
2021,8,2021_08_LA_HOU,LA,HOU,3,9,28,23,38,22
2021,8,2021_08_MIA_BUF,MIA,BUF,24,24,5,1,11,26
2021,8,2021_08_NE_LAC,NE,LAC,11,8,17,12,27,24
2021,8,2021_08_NYG_KC,NYG,KC,21,20,8,23,17,20
2021,8,2021_08_PHI_DET,PHI,DET,15,21,23,22,44,6
2021,8,2021_08_PIT_CLE,PIT,CLE,25,6,12,15,15,10
2021,8,2021_08_SF_CHI,SF,CHI,22,11,27,13,33,22
2021,8,2021_08_TB_NO,TB,NO,1,10,20,2,27,36
2021,8,2021_08_TEN_IND,TEN,IND,6,14,13,11,34,31
2021,8,2021_08_WAS_DEN,WAS,DEN,19,25,20,4,10,17
2021,9,2021_09_ARI_SF,ARI,SF,2,4,19,14,31,17
2021,9,2021_09_ATL_NO,ATL,NO,24,19,17,2,27,25
2021,9,2021_09_BUF_JAX,BUF,JAX,4,1,28,21,6,9
2021,9,2021_09_CHI_PIT,CHI,PIT,28,19,27,5,27,29
2021,9,2021_09_CLE_CIN,CLE,CIN,14,16,7,8,41,16
2021,9,2021_09_DEN_DAL,DEN,DAL,22,3,6,8,30,16
2021,9,2021_09_GB_KC,GB,KC,12,11,8,23,7,13
2021,9,2021_09_HOU_MIA,HOU,MIA,29,26,25,25,9,17
2021,9,2021_09_LAC_PHI,LAC,PHI,18,15,10,18,27,24
2021,9,2021_09_LV_NYG,LV,NYG,16,10,23,20,16,23
2021,9,2021_09_MIN_BAL,MIN,BAL,21,6,13,9,31,34
2021,9,2021_09_NE_CAR,NE,CAR,9,9,20,7,24,6
2021,9,2021_09_NYJ_IND,NYJ,IND,30,22,11,17,30,45
2021,9,2021_09_TEN_LA,TEN,LA,5,19,3,12,28,16
2021,10,2021_10_ATL_DAL,ATL,DAL,21,21,6,10,3,43
2021,10,2021_10_BAL_MIA,BAL,MIA,12,11,25,24,10,22
2021,10,2021_10_BUF_NYJ,BUF,NYJ,8,1,27,26,45,17
2021,10,2021_10_CAR_ARI,CAR,ARI,22,7,1,3,34,10
2021,10,2021_10_CLE_NE,CLE,NE,11,12,9,5,7,45
2021,10,2021_10_DET_PIT,DET,PIT,28,25,23,4,16,16
2021,10,2021_10_JAX_IND,JAX,IND,29,16,5,18,17,23
2021,10,2021_10_KC_LV,KC,LV,12,23,15,8,41,14
2021,10,2021_10_LA_SF,LA,SF,2,12,18,14,10,31
2021,10,2021_10_MIN_LAC,MIN,LAC,16,9,14,13,27,20
2021,10,2021_10_NO_TEN,NO,TEN,13,3,4,17,21,23
2021,10,2021_10_PHI_DEN,PHI,DEN,10,20,17,2,30,13
2021,10,2021_10_SEA_GB,SEA,GB,19,4,14,6,0,17
2021,10,2021_10_TB_WAS,TB,WAS,3,7,24,23,19,29
2021,11,2021_11_ARI_SEA,ARI,SEA,1,8,21,7,23,13
2021,11,2021_11_BAL_CHI,BAL,CHI,12,15,26,16,16,13
2021,11,2021_11_CIN_LV,CIN,LV,11,11,17,19,32,13
2021,11,2021_11_DAL_KC,DAL,KC,2,10,9,22,9,19
2021,11,2021_11_DET_CLE,DET,CLE,26,26,12,22,10,13
2021,11,2021_11_GB_MIN,GB,MIN,16,4,14,12,31,34
2021,11,2021_11_HOU_TEN,HOU,TEN,28,25,5,21,22,13
2021,11,2021_11_IND_BUF,IND,BUF,8,19,3,1,41,15
2021,11,2021_11_MIA_NYJ,MIA,NYJ,24,24,25,28,24,17
2021,11,2021_11_NE_ATL,NE,ATL,6,2,23,27,25,0
2021,11,2021_11_NO_PHI,NO,PHI,13,3,10,20,29,40
2021,11,2021_11_NYG_TB,NYG,TB,22,14,4,13,10,30
2021,11,2021_11_PIT_LAC,PIT,LAC,24,6,15,18,37,41
2021,11,2021_11_SF_JAX,SF,JAX,16,13,27,21,30,10
2021,11,2021_11_WAS_CAR,WAS,CAR,20,23,18,9,27,21
2021,12,2021_12_ATL_JAX,ATL,JAX,25,28,28,22,21,14
2021,12,2021_12_BUF_NO,BUF,NO,5,1,13,8,31,6
2021,12,2021_12_CAR_MIA,CAR,MIA,17,9,21,25,10,33
2021,12,2021_12_CHI_DET,CHI,DET,26,14,27,27,16,14
2021,12,2021_12_CLE_BAL,CLE,BAL,16,19,14,13,10,16
2021,12,2021_12_LAC_DEN,LAC,DEN,11,23,22,3,13,28
2021,12,2021_12_LA_GB,LA,GB,9,12,14,6,28,36
2021,12,2021_12_LV_DAL,LV,DAL,18,22,6,6,36,33
2021,12,2021_12_MIN_SF,MIN,SF,12,15,15,10,26,34
2021,12,2021_12_NYJ_HOU,NYJ,HOU,25,29,29,26,21,14
2021,12,2021_12_PHI_NYG,PHI,NYG,4,21,24,17,7,13
2021,12,2021_12_PIT_CIN,PIT,CIN,19,11,10,7,10,41
2021,12,2021_12_SEA_WAS,SEA,WAS,23,5,20,24,15,17
2021,12,2021_12_TB_IND,TB,IND,2,10,2,16,38,31
2021,12,2021_12_TEN_NE,TEN,NE,7,20,3,2,13,36
2021,13,2021_13_ARI_CHI,ARI,CHI,5,4,25,12,33,22
2021,13,2021_13_BAL_PIT,BAL,PIT,13,6,21,14,19,20
2021,13,2021_13_DAL_NO,DAL,NO,4,10,15,9,27,17
2021,13,2021_13_DEN_KC,DEN,KC,20,3,10,10,9,22
2021,13,2021_13_IND_HOU,IND,HOU,2,19,28,22,31,0
2021,13,2021_13_JAX_LA,JAX,LA,27,19,8,13,7,37
2021,13,2021_13_LAC_CIN,LAC,CIN,12,23,6,5,41,22
2021,13,2021_13_MIN_DET,MIN,DET,10,16,26,20,27,29
2021,13,2021_13_NE_BUF,NE,BUF,3,2,4,1,14,10
2021,13,2021_13_NYG_MIA,NYG,MIA,23,11,18,17,9,20
2021,13,2021_13_PHI_NYJ,PHI,NYJ,7,15,24,26,33,18
2021,13,2021_13_SF_SEA,SF,SEA,11,8,22,5,23,30
2021,13,2021_13_TB_ATL,TB,ATL,1,11,24,25,30,17
2021,13,2021_13_WAS_LV,WAS,LV,19,18,14,24,17,15
2021,14,2021_14_ATL_CAR,ATL,CAR,23,28,21,7,29,21
2021,14,2021_14_BAL_CLE,BAL,CLE,14,9,16,10,22,24
2021,14,2021_14_BUF_TB,BUF,TB,7,1,1,11,27,33
2021,14,2021_14_CHI_GB,CHI,GB,26,17,13,5,30,45
2021,14,2021_14_DAL_WAS,DAL,WAS,3,10,17,21,27,20
2021,14,2021_14_DET_DEN,DET,DEN,25,25,20,3,10,38
2021,14,2021_14_JAX_TEN,JAX,TEN,27,26,11,19,0,20
2021,14,2021_14_LA_ARI,LA,ARI,7,11,5,4,30,23
2021,14,2021_14_LV_KC,LV,KC,15,23,12,8,9,48
2021,14,2021_14_NO_NYJ,NO,NYJ,15,13,22,29,30,9
2021,14,2021_14_NYG_LAC,NYG,LAC,24,12,9,24,21,37
2021,14,2021_14_PIT_MIN,PIT,MIN,18,16,10,22,28,36
2021,14,2021_14_SEA_HOU,SEA,HOU,19,6,28,27,33,13
2021,14,2021_14_SF_CIN,SF,CIN,12,14,8,10,26,23
2021,15,2021_15_ARI_DET,ARI,DET,4,4,26,28,12,30
2021,15,2021_15_ATL_SF,ATL,SF,22,27,11,19,13,31
2021,15,2021_15_CAR_BUF,CAR,BUF,20,8,5,3,14,31
2021,15,2021_15_CIN_DEN,CIN,DEN,6,17,17,2,15,10
2021,15,2021_15_DAL_NYG,DAL,NYG,2,12,23,20,21,6
2021,15,2021_15_GB_BAL,GB,BAL,12,7,14,10,31,30
2021,15,2021_15_HOU_JAX,HOU,JAX,28,29,27,26,30,16
2021,15,2021_15_KC_LAC,KC,LAC,7,6,7,25,34,28
2021,15,2021_15_LV_CLE,LV,CLE,15,30,16,14,16,14
2021,15,2021_15_MIN_CHI,MIN,CHI,9,24,24,23,17,9
2021,15,2021_15_NE_IND,NE,IND,8,1,3,9,17,27
2021,15,2021_15_NO_TB,NO,TB,14,11,1,18,9,0
2021,15,2021_15_NYJ_MIA,NYJ,MIA,25,31,21,13,24,31
2021,15,2021_15_SEA_LA,SEA,LA,18,5,4,17,10,20
2021,15,2021_15_TEN_PIT,TEN,PIT,13,15,18,21,13,19
2021,15,2021_15_WAS_PHI,WAS,PHI,19,22,10,16,17,27
2021,16,2021_16_BAL_CIN,BAL,CIN,16,18,9,10,21,41
2021,16,2021_16_BUF_NE,BUF,NE,4,2,10,1,33,21
2021,16,2021_16_CHI_SEA,CHI,SEA,28,22,23,3,25,24
2021,16,2021_16_CLE_GB,CLE,GB,19,11,14,9,22,24
2021,16,2021_16_DEN_LV,DEN,LV,21,2,18,27,13,17
